INDEX,DATE,INDUTY_NM,BRTC_NM,SIGUNGU_NM,EMD,LA_DCMLPOINT_VALUE,LO_DCMLPOINT_VALUE,DIVISION
63358,20200529,한식,전남,여수시 ,학동,34.757***,127.666***,0
63359,20200529,한식,경남,거창군 거창읍,대평리,35.685***,127.920***,0
63360,20200529,한식,강원,평창군 대화면,대화리,37.500***,128.454***,0
63361,20200529,한식,경기,김포시 양촌읍,유현리,37.639***,126.607***,0
63362,20200529,한식,경기,광주시 곤지암읍,수양리,37.332***,127.382***,0
63363,20200529,한식,경남,산청군 시천면,원리,35.261***,127.828***,0
63364,20200529,한식,강원,속초시 ,조양동,38.187***,128.593***,0
63365,20200529,한식,경기,광주시 ,삼동,37.411***,127.198***,0
63366,20200529,한식,경북,안동시 ,송현동,36.571***,128.699***,0
63367,20200529,한식,경북,경주시 감포읍,감포리,35.804***,129.502***,0
63368,20200529,한식,경북,울릉군 북면,현포리,37.530***,130.825***,0
63369,20200529,한식,세종,연동면,응암리,36.535***,127.347***,0
63370,20200529,한식,부산,수영구,수영동,35.168***,129.115***,0
63371,20200529,한식,경북,예천군 예천읍,우계리,36.677***,128.472***,0
63372,20200529,한식,대구,수성구,두산동,35.826***,128.625***,0
63373,20200529,한식,충북,음성군 금왕읍,무극리,36.993***,127.595***,0
63374,20200529,한식,전남,장흥군 장흥읍,건산리,34.678***,126.907***,0
63375,20200529,한식,강원,평창군 진부면,하진부리,37.636***,128.558***,0
63376,20200529,한식,제주,서귀포시 ,중문동,33.251***,126.425***,0
63377,20200529,한식,경북,안동시 서후면,금계리,36.615***,128.664***,0
63378,20200529,한식,경기,남양주시 조안면,시우리,37.598***,127.291***,0
63379,20200529,한식,전남,목포시 ,옥암동,34.806***,126.435***,0
63380,20200529,한식,강원,속초시 ,중앙동,38.205***,128.590***,0
63381,20200529,한식,경북,칠곡군 약목면,복성리,36.031***,128.363***,0
63382,20200529,한식,경기,용인시 수지구,풍덕천동,37.322***,127.093***,0
63383,20200529,한식,경북,경산시 진량읍,신상리,35.869***,128.828***,0
63384,20200529,한식,울산,남구,삼산동,35.542***,129.344***,0
63385,20200529,한식,전북,김제시 ,요촌동,35.799***,126.889***,0
63386,20200529,한식,전남,진도군 진도읍,남동리,34.481***,126.264***,0
63387,20200529,한식,대구,북구,학정동,35.951***,128.565***,0
63388,20200529,한식,충북,진천군 이월면,내촌리,36.935***,127.437***,0
63389,20200529,한식,경북,문경시 ,모전동,36.599***,128.200***,0
63390,20200529,한식,강원,인제군 서화면,천도리,38.206***,128.199***,0
63391,20200529,한식,경기,김포시 고촌읍,신곡리,37.602***,126.773***,0
63392,20200529,한식,서울,강남구,논현1동,37.505***,127.024***,0
63393,20200529,한식,강원,원주시 ,무실동,37.337***,127.928***,0
63394,20200529,한식,대전,서구,도마1동,36.326***,127.371***,0
63395,20200529,한식,경북,안동시 ,정하동,36.550***,128.733***,0
63396,20200529,한식,경기,광주시 오포읍,문형리,37.341***,127.199***,0
63397,20200529,한식,경북,상주시 ,낙양동,36.412***,128.151***,0
63398,20200529,한식,전남,여수시 ,충무동,34.741***,127.731***,0
63399,20200529,한식,충남,천안시 서북구,성정1동,36.813***,127.141***,0
63400,20200529,한식,경남,창원시 성산구,상남동,35.217***,128.686***,0
63401,20200529,한식,충남,천안시 동남구,교촌리,36.796***,127.230***,0
63402,20200529,한식,경북,안동시 ,동부동,36.564***,128.734***,0
63403,20200529,한식,경기,파주시 ,아동동,37.767***,126.779***,0
63404,20200529,한식,서울,도봉구,쌍문동,37.647***,127.025***,0
63405,20200529,한식,충남,당진시 ,대덕동,36.872***,126.646***,0
63406,20200529,한식,광주,동구,불로동,35.145***,126.915***,0
63407,20200529,한식,대전,중구,목동,36.335***,127.407***,0
63408,20200529,한식,전남,무안군 무안읍,성내리,34.993***,126.472***,0
63409,20200529,한식,전남,순천시 ,석현동,34.968***,127.481***,0
63410,20200529,한식,인천,연수구,연수1동,37.424***,126.684***,0
63411,20200529,한식,경기,광주시 남한산성면,엄미리,37.476***,127.221***,0
63412,20200529,한식,충남,천안시 서북구,쌍용2동,36.794***,127.127***,0
63413,20200529,한식,서울,서초구,서초4동,37.501***,127.024***,0
63414,20200529,한식,서울,송파구,방이동,37.512***,127.120***,0
63415,20200529,한식,부산,기장군 정관읍,매학리,35.320***,129.179***,0
63416,20200529,한식,충남,아산시 배방읍,북수리,36.772***,127.064***,0
63417,20200529,한식,경기,수원시 영통구,원천동,37.277***,127.044***,0
63418,20200529,한식,강원,원주시 흥업면,매지리,37.261***,127.903***,0
63419,20200529,한식,서울,중구,명동2가,37.563***,126.985***,0
63420,20200529,한식,부산,연제구,연산9동,35.188***,129.104***,0
63421,20200529,한식,대구,달서구,송현2동,35.832***,128.552***,0
63422,20200529,한식,인천,부평구,부평2동,37.491***,126.725***,0
63423,20200529,한식,서울,동대문구,전농동,37.582***,127.053***,0
63424,20200529,한식,경북,경주시 강동면,인동리,35.987***,129.287***,0
63425,20200529,한식,대전,유성구,관평동,36.424***,127.389***,0
63426,20200529,한식,부산,북구,덕천2동,35.210***,129.008***,0
63427,20200529,한식,전남,순천시 ,조례동,34.957***,127.535***,0
63428,20200529,한식,경기,과천시 ,과천동,37.452***,127.001***,0
63429,20200529,한식,경남,밀양시 ,교동,35.512***,128.762***,0
63430,20200529,한식,경기,의왕시 ,청계동,37.388***,126.999***,0
63431,20200529,한식,경기,안성시 양성면,방신리,37.007***,127.270***,0
63432,20200529,한식,경기,성남시 분당구,서현1동,37.383***,127.124***,0
63433,20200529,한식,부산,북구,화명동,35.235***,129.012***,0
63434,20200529,한식,경기,오산시 ,세교동,37.193***,127.044***,0
63435,20200529,한식,경기,안양시 만안구,안양5동,37.392***,126.923***,0
63436,20200529,한식,울산,북구,호계동,35.628***,129.353***,0
63437,20200529,한식,대구,달서구,감삼동,35.848***,128.532***,0
63438,20200529,한식,경기,양평군 강하면,전수리,37.483***,127.411***,0
63439,20200529,한식,경기,광주시 초월읍,지월리,37.425***,127.287***,0
63440,20200529,한식,인천,연수구,송도동,37.392***,126.644***,0
63441,20200529,한식,전북,전주시 덕진구,우아동1가,35.847***,127.156***,0
63442,20200529,한식,충남,공주시 ,상왕동,36.445***,127.179***,0
63443,20200529,한식,서울,강동구,천호동,37.540***,127.126***,0
63444,20200529,한식,전북,완주군 구이면,원기리,35.641***,127.101***,0
63445,20200529,한식,경기,수원시 권선구,구운동,37.280***,126.974***,0
63446,20200529,한식,경기,의정부시 ,금오동,37.751***,127.068***,0
63447,20200529,한식,대구,동구,신암1동,35.881***,128.615***,0
63448,20200529,한식,경기,파주시 광탄면,신산리,37.722***,126.772***,0
63449,20200529,한식,대구,중구,종로1가,35.870***,128.591***,0
63450,20200529,한식,제주,서귀포시 성산읍,성산리,33.466***,126.930***,0
63451,20200529,한식,경기,용인시 기흥구,언남동,37.295***,127.117***,0
63452,20200529,한식,대전,동구,성남동,36.346***,127.433***,0
63453,20200529,한식,부산,연제구,연산9동,35.184***,129.108***,0
63454,20200529,한식,경남,창원시 마산합포구,산호동,35.216***,128.584***,0
63455,20200529,한식,부산,연제구,연산8동,35.190***,129.094***,0
63456,20200529,한식,제주,제주시 우도면,연평리,33.507***,126.954***,0
63457,20200529,한식,광주,광산구,송정동,35.124***,126.869***,0
63458,20200529,한식,서울,서초구,방배동,37.490***,126.993***,0
63459,20200529,한식,대전,서구,탄방동,36.359***,127.387***,0
63460,20200529,한식,대전,동구,자양동,36.336***,127.448***,0
63461,20200529,한식,광주,서구,금호동,35.124***,126.857***,0
63462,20200529,한식,경남,김해시 ,대청동,35.187***,128.792***,0
63463,20200529,한식,경기,용인시 수지구,풍덕천동,37.324***,127.098***,0
63464,20200529,한식,인천,부평구,부평1동,37.491***,126.722***,0
63465,20200529,한식,부산,해운대구,중2동,35.159***,129.181***,0
63466,20200529,한식,경북,포항시 남구,해도동,36.018***,129.368***,0
63467,20200529,한식,광주,광산구,우산동,35.163***,126.807***,0
63468,20200529,한식,경북,구미시 ,인의동,36.102***,128.423***,0
63469,20200529,한식,울산,울주군 언양읍,반천리,35.559***,129.184***,0
63470,20200529,한식,경기,성남시 분당구,백현동,37.385***,127.111***,0
63471,20200529,한식,경남,김해시 ,부원동,35.228***,128.893***,0
63472,20200529,한식,경기,이천시 ,창전동,37.280***,127.440***,0
63473,20200529,한식,서울,도봉구,쌍문2동,37.652***,127.036***,0
63474,20200529,한식,경남,창원시 의창구,북동,35.266***,128.621***,0
63475,20200529,한식,제주,서귀포시 ,법환동,33.237***,126.516***,0
63476,20200529,한식,울산,남구,옥동,35.527***,129.277***,0
63477,20200529,한식,경북,군위군 산성면,화본리,36.124***,128.695***,0
63478,20200529,한식,경기,용인시 기흥구,동백동,37.284***,127.152***,0
63479,20200529,한식,서울,서초구,서초동,37.491***,127.009***,0
63480,20200529,한식,경기,안성시 대덕면,신령리,37.013***,127.226***,0
63481,20200529,한식,대구,수성구,황금2동,35.844***,128.617***,0
63482,20200529,한식,울산,남구,신정3동,35.544***,129.310***,0
63483,20200529,한식,부산,중구,남포동5가,35.096***,129.030***,0
63484,20200529,한식,서울,강남구,청담동,37.522***,127.056***,0
63485,20200529,한식,부산,부산진구,부전동,35.153***,129.058***,0
63486,20200529,한식,경남,양산시 물금읍,범어리,35.365***,129.027***,0
63487,20200529,한식,부산,기장군 장안읍,길천리,35.327***,129.285***,0
63488,20200529,한식,서울,송파구,문정동,37.486***,127.126***,0
63489,20200529,한식,인천,남동구,간석동,37.464***,126.708***,0
63490,20200529,한식,충남,천안시 동남구,신방동,36.773***,127.131***,0
63491,20200529,한식,강원,횡성군 횡성읍,곡교리,37.462***,127.973***,0
63492,20200529,한식,서울,종로구,내수동,37.572***,126.974***,0
63493,20200529,한식,인천,서구,마전동,37.594***,126.675***,0
63494,20200529,한식,전남,곡성군 곡성읍,읍내리,35.280***,127.294***,0
63495,20200529,한식,경북,상주시 ,성하동,36.415***,128.164***,0
63496,20200529,한식,경남,통영시 광도면,죽림리,34.877***,128.421***,0
63497,20200529,한식,전북,김제시 ,신풍동,35.802***,126.897***,0
63498,20200529,한식,강원,강릉시 ,내곡동,37.741***,128.881***,0
63499,20200529,한식,서울,송파구,송파동,37.507***,127.107***,0
63500,20200529,한식,경기도,화성시 ,산척동,37.173***,127.112***,0
63501,20200529,한식,충남,홍성군 홍성읍,월산리,36.585***,126.631***,0
63502,20200529,한식,부산,사상구,주례동,35.149***,129.011***,0
63503,20200529,한식,경남,의령군 궁류면,평촌리,35.442***,128.213***,0
63504,20200529,한식,강원,동해시 ,동회동,37.488***,129.109***,0
63505,20200529,한식,서울,서초구,원지동,37.454***,127.043***,0
63506,20200529,한식,경기,수원시 영통구,영통동,37.252***,127.077***,0
63507,20200529,한식,충남,서천군 서천읍,군사리,36.075***,126.690***,0
63508,20200529,한식,경북,구미시 ,진평동,36.096***,128.426***,0
63509,20200529,한식,경남,김해시 ,안동,35.226***,128.915***,0
63510,20200529,한식,경기,성남시 분당구,야탑동,37.413***,127.125***,0
63511,20200529,한식,경남,사천시 축동면,배춘리,35.107***,128.088***,0
63512,20200529,한식,서울,노원구,상계10동,37.526***,127.051***,0
63513,20200529,한식,경기,안산시 단원구,고잔동,37.310***,126.832***,0
63514,20200529,한식,경기,시흥시 ,대야동,37.448***,126.791***,0
63515,20200529,한식,충남,천안시 동남구,안서동,36.833***,127.175***,0
63516,20200529,한식,강원,홍천군 홍천읍,희망리,37.690***,127.882***,0
63517,20200529,한식,울산,중구,태화동,35.552***,129.300***,0
63518,20200529,한식,경남,김해시 ,내동,35.240***,128.864***,0
63519,20200529,한식,충남,당진시 송악읍,봉교리,36.878***,126.741***,0
63520,20200529,한식,경기,용인시 기흥구,동백동,37.281***,127.153***,0
63521,20200529,한식,경기,여주시 금사면,이포리,37.397***,127.537***,0
63522,20200529,한식,충남,아산시 인주면,밀두리,36.869***,126.884***,0
63523,20200529,한식,경기,군포시 ,당동,37.354***,126.949***,0
63524,20200529,한식,울산,중구,교동,35.556***,129.316***,0
63525,20200529,한식,경남,함안군 함안면,봉성리,35.235***,128.421***,0
63526,20200529,한식,경북,구미시 ,사곡동,36.097***,128.349***,0
63527,20200529,한식,충남,예산군 덕산면,읍내리,36.705***,126.671***,0
63528,20200529,한식,울산,남구,삼산동,35.543***,129.342***,0
63529,20200529,한식,경북,김천시 대항면,대룡리,36.126***,128.049***,0
63530,20200529,한식,울산,남구,신정1동,35.541***,129.307***,0
63531,20200529,한식,울산,동구,일산동,35.499***,129.429***,0
63532,20200529,한식,전북,전주시 완산구,서신동,35.835***,127.111***,0
63533,20200529,한식,인천,남동구,운연동,37.443***,126.766***,0
63534,20200529,한식,대구,중구,삼덕동1가,35.866***,128.597***,0
63535,20200529,한식,강원,춘천시 ,후평동,37.877***,127.750***,0
63536,20200529,한식,충북,충주시 ,목벌동,36.972***,127.979***,0
63537,20200529,한식,전북,군산시 ,수송동,35.970***,126.713***,0
63538,20200529,한식,강원,평창군 용평면,용전리,37.606***,128.438***,0
63539,20200529,한식,충남,아산시 배방읍,북수리,36.771***,127.066***,0
63540,20200529,한식,전북,전주시 완산구,평화동1가,35.792***,127.136***,0
63541,20200529,한식,경기,이천시 마장면,회억리,37.266***,127.354***,0
63542,20200529,한식,서울,강서구,등촌2동,37.548***,126.863***,0
63543,20200529,한식,경기,시흥시 ,정왕동,37.323***,126.767***,0
63544,20200529,한식,울산,울주군 온산읍,덕신리,35.438***,129.310***,0
63545,20200529,한식,충남,공주시 ,금흥동,36.477***,127.147***,0
63546,20200529,한식,경남,진주시 ,초전동,35.209***,128.113***,0
63547,20200529,한식,인천,남구,학익동,37.441***,126.668***,0
63548,20200529,한식,서울,강남구,역삼동,37.501***,127.033***,0
63549,20200529,한식,충남,논산시 ,내동,36.186***,127.100***,0
63550,20200529,한식,제주,서귀포시 성산읍,성산리,33.463***,126.935***,0
